Unnamed: 0,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age,property_type_encoded
5560,577583,Industrial,192680,37821.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5561,576829,Industrial,45064,60506.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,0
5562,579925,Industrial,55200,95206.0,2,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5563,579926,Industrial,50400,95215.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5564,579923,Industrial,155388,55330.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,,0
5565,555956,Industrial,15000,7075.0,1,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,0
5566,193478,Industrial,263,85746.0,4,1,0,1,Concrete tilt-up,Wood-framing with wood decking,1,0,2.0,2.0,,0
5567,377185,Industrial,388,53051.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
5568,308208,Office,19,7307.0,1,0,0,0,"[""Other"", ""reinforced masonry and concrete""]","[""Steel-framed with steel decking""]",1,0,3.0,2.0,,1
5572,280448,Industrial,202,92081.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking and concrete topping""]",1,0,2.0,1.0,,0
5573,389290,Office,32,75057.0,4,0,0,0,"[""Concrete tilt-up perimeter walls"", ""Steel-framed""]","[""No upper floors present"", ""Cast-in-place concrete with concrete decking""]",1,0,1.0,2.0,,1
5574,444215,Industrial,6000,31408.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,2.0,11.0,,0
5575,551698,Office,6000,68137.0,2,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2.0,3.0,,1
5576,522190,Industrial,1076718,99216.0,2,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""Open-web steel joists with steel decking""]",1,0,1.0,1.0,,0
5577,356017,Office,19219,91910.0,2,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,3.0,8.0,,1
5578,480667,Industrial,19440,49315.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5579,584111,Office,12947,75022.0,4,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,17.0,1
5581,483879,Industrial,47372,92011.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5582,303020,Industrial,73,1069.0,1,1,0,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,1.0,1.0,,0
5583,302585,Office,31704,32541.0,3,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,3.0,3.0,,1
5584,590998,Industrial,314500,40258.0,3,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,3.0,0
5585,587586,Industrial,227460,43228.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,1.0,1.0,43.0,0
5586,589255,Residential,241000,7470.0,1,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,4.0,0.0,,2
5587,587609,Industrial,116160,43228.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,43.0,0
5588,326288,Office,84912,77029.0,4,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,6.0,76.0,,1
5590,460406,Office,5340,55346.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5591,583595,Industrial,142477,45502.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,32.0,0
5592,579738,Office,55154,6410.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,5.0,29.0,,1
5593,527034,Industrial,56700,92801.0,2,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5594,379264,Industrial,146,46131.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5595,312251,Industrial,52,94539.0,2,1,0,1,"[""Steel-framed""]","[""Wood-framing with wood decking and concrete topping""]",1,0,2.0,1.0,,0
5596,365344,Office,179,60015.0,2,0,0,0,"[""Cast-in-place concrete"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,5.0,1.0,,1
5597,371616,Industrial,67,98027.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,4.0,,0
5598,239100,Industrial,255878,90601.0,2,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Wood plank-and-beam framing""]",1,0,2.0,3.0,,0
5599,583577,Industrial,24256,2888.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Other"", ""Mezzanines were constructed of steel framing.""]",1,0,1.0,1.0,,0
5600,472241,Industrial,49245,80223.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5602,587664,Industrial,63423,79936.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5603,587662,Industrial,149300,79936.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,29.0,0
5604,590071,Industrial,96786,90746.0,2,1,0,1,"[""Concrete tilt-up perimeter walls""]","[""Wood-framing with wood decking""]",1,0,1.0,1.0,50.0,0
5605,587589,Industrial,83669,30083.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present"", ""Other"", ""XX""]",1,0,1.0,1.0,,0
5606,587568,Industrial,28020,30083.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5607,337906,Office,160,37830.0,3,0,0,0,"[""Precast concrete""]","[""Precast concrete with concrete decking""]",1,0,4.0,19.0,,1
5608,440295,Office,150725,75243.0,4,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5609,487415,Industrial,213797,29510.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing"", ""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
5610,572897,Industrial,118285,61011.0,2,0,0,1,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,1.0,1.0,,0
5611,572892,Industrial,210375,53546.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""Precast concrete T's""]",1,0,1.0,1.0,,0
5612,371753,Office,240,37122.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,2.0,1.0,,1
5613,308773,Office,118,89501.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,50.0,,1
5614,586291,Office,60400,7072.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,1.0,,1
5615,589194,Office,59748,48126.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,1
5616,468091,Office,9056,95988.0,2,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,2.0,0.0,,1
5617,466033,Office,15707,42431.0,3,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Wood-framing with wood decking""]",1,0,2.0,1.0,,1
5618,547597,Industrial,46008,89120.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,5.0,,0
5619,547595,Office,501504,29472.0,3,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5620,504066,Office,3028,45066.0,2,1,1,1,"[""Conventional wood stud platform with isolated CMU""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,1
5621,572913,Industrial,330000,54476.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,2.0,,0
5622,576199,Industrial,326164,66620.0,2,1,1,1,"[""Conventional wood stud platform with isolated CMU""]","[""Conventional wood frame and wood decking ""]",1,0,1.0,2.0,,0
5623,417051,Industrial,43,80403.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5624,560281,Industrial,6290,62026.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5625,516340,Office,3995,37934.0,3,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,1
5626,516304,Office,6642,29302.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,1.0,1.0,,1
5627,516355,Office,11325,37027.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5628,455705,Industrial,10989,98409.0,2,1,0,1,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,1520.0,4.0,,0
5629,464921,Industrial,186969,92337.0,2,1,0,1,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Wood-framing with wood decking and concrete topping""]",1,0,1.0,2.0,,0
5630,586996,Office,2200,96137.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,45.0,1
5631,354576,Office,39,20001.0,2,0,0,0,"[""Cast-in-place concrete""]","[""Steel-framed with steel decking""]",1,0,8.0,,,1
5632,429585,Industrial,71,11211.0,1,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,3.0,1.0,,0
5633,382098,Industrial,240,53002.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,2.0,1.0,,0
5634,452603,Industrial,135000,23220.0,3,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,5.0,,0
5635,437361,Office,35,92868.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,1
5636,482143,Office,10320,55017.0,2,1,1,0,"[""Wood post-and-beam framing, wood stud framing""]","[""No upper floors present""]",0,0,1.0,1.0,,1
5637,470240,Industrial,99386,6517.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,0
5638,425361,Industrial,226,6095.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5639,506875,Industrial,80000,7663.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,2.0,1.0,,0
5640,587660,Industrial,162000,75006.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,2.0,43.0,0
5641,587622,Industrial,195286,30083.0,3,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,2.0,,0
5642,454467,Industrial,121512,80238.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5643,381514,Industrial,76792,7032.0,1,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5644,377932,Office,169093,20005.0,2,0,0,0,"[""Cast-in-place concrete"", ""Steel-framed""]","[""Precast concrete with concrete decking""]",1,0,10.0,1.0,,1
5645,477992,Office,117000,19067.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,11.0,,1
5646,623407,Industrial,20273,91605.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,55.0,0
5647,623406,Industrial,20273,91605.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,55.0,0
5648,620978,Industrial,157500,60089.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,3.0,8.0,0
5649,620979,Industrial,154556,60448.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,32.0,1.0,,0
5650,620972,Industrial,9100,97062.0,2,0,0,0,"[""Light-gauge steel studs, CMU center core""]","[""No upper floors present""]",1,0,1.0,1.0,31.0,0
5651,620980,Industrial,113627,60448.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,32.0,3.0,,0
5652,622563,Office,113052,30022.0,3,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,5.0,18.0,27.0,1
5653,623432,Industrial,100000,92635.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,2.0,1.0,1981.0,0
5654,492675,Office,474887,78726.0,4,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,4.0,1.0,,1
5655,306210,Office,981,7302.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,33.0,,,1
5656,367143,Industrial,142,21040.0,1,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5658,617819,Office,1800000,10036.0,1,0,0,0,"[""Steel-framed""]","[""Other"", ""a conventional steel frame consisting of interior and perimeter columns supporting elevated floors of steel beams with concrete-topped metal deck""]",1,0,51.0,6.0,25.0,1
5659,551707,Industrial,131142,40258.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,5.0,,0
5660,553694,Industrial,102765,93727.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5661,555990,Industrial,55900,90045.0,2,0,0,0,"[""Pre-engineered steel structure"", ""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,2.0,1.0,,0
5662,430320,Office,116,11747.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,25.0,,1
5663,198233,Industrial,208,60087.0,2,0,0,0,Steel-framed,Open-web steel joists with steel decking,0,0,1.0,1.0,,0
5664,362903,Industrial,243906,46526.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,1.0,,0
5665,473199,Office,64341,23233.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,11.0,,1
5666,555838,Office,308000,60605.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,7.0,1.0,,1
5667,557060,Industrial,17568,32904.0,3,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing"", ""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,0
5668,554409,Office,2507,92081.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,1
5669,389227,Office,30,52722.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,,1
5671,544665,Industrial,4500,63703.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5672,546340,Industrial,90429,11788.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,0
5673,316459,Office,191,60173.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,22.0,45.0,,1
5674,417565,Office,134736,93021.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,2.0,,1
5675,523941,Industrial,6566,45701.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,0
5676,485103,Office,44847,62703.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5677,389996,Industrial,72,30224.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,2.0,,0
5678,618753,Office,382331,60654.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,18.0,21.0,24.0,1
5679,498948,Office,204899,45069.0,2,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,4.0,1.0,,1
5680,310826,Office,38769,33477.0,3,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,5.0,1.0,,1
5681,524585,Office,8447,35022.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,1
5682,525745,Industrial,570084,85340.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5683,490652,Office,34000,19034.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,5.0,,1
5684,563286,Industrial,1823900,17257.0,1,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5685,565264,Industrial,60000,11788.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5686,512468,Industrial,45771,94607.0,2,1,0,1,"[""Pre-engineered steel structure""]","[""Conventional wood frame and wood decking ""]",0,0,1.0,2.0,,0
5687,602115,Industrial,114000,44870.0,2,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking"", ""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,30.0,0
5688,602158,Industrial,81397,30354.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,5.0,35.0,0
5689,602026,Industrial,350035,87031.0,4,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,2.0,,0
5690,609854,Industrial,14815,80631.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,27.0,0
5691,602187,Office,4480,49120.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,17.0,1
5692,602189,Office,7507,46526.0,2,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,2.0,1.0,53.0,1
5693,565266,Industrial,206599,11779.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,3.0,,0
5694,602124,Industrial,90456,33166.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,21.0,,0
5695,601421,Industrial,62771,27360.0,3,0,0,0,"[""Pre-engineered steel structure"", ""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,54.0,0
5696,534082,Industrial,165450,18202.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,1.0,,0
5697,544518,Office,2385,37804.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5698,355065,Office,389260,97204.0,2,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,23.0,83.0,,1
5699,380755,Industrial,45,54937.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,0
5700,528355,Industrial,64586,71913.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5701,526288,Industrial,34125,77041.0,4,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,0
5702,623396,Industrial,30488,91605.0,2,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,24.0,0
5703,572203,Office,124532,98223.0,2,1,0,1,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,1.0,1.0,,1
5704,614058,Industrial,210000,17857.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,0
5705,417468,Office,30,48170.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5706,412398,Office,114,20191.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,3.0,15.0,,1
5707,530039,Office,52938,84020.0,2,0,0,0,"[""Precast concrete wall panels, concrete columns, steel stud partition framing""]","[""Precast concrete T's""]",1,0,2.0,5.0,,1
5708,530603,Industrial,69855,60607.0,2,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,3.0,1.0,,0
5709,374850,Office,42000,21136.0,1,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,4.0,,1
5710,556278,Office,10169,83716.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,4.0,,1
5711,413804,Industrial,111,28273.0,3,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,0
5712,597066,Office,7522,66615.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,21.0,1
5713,594820,Industrial,31074,44278.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,74.0,0
5714,587617,Industrial,12150,30084.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,30.0,0
5716,535280,Office,11218,32216.0,3,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,1
5717,421134,Industrial,109,55121.0,2,0,0,0,"[""Concrete tilt-up perimeter walls"", ""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,1.0,,0
5718,435688,Office,20,30269.0,3,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,3.0,5.0,,1
5719,562083,Office,149065,75202.0,4,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill""]",1,0,5.0,1.0,,1
5720,562811,Industrial,1557498,60950.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,0
5721,476205,Industrial,170821,2038.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,2.0,,0
5722,442206,Industrial,94,92121.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,4.0,5.0,,0
5724,267814,Office,152,20737.0,1,0,0,0,"[""Light-gauge steel""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,,,1
5725,597291,Industrial,5500,60439.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,43.0,0
5726,552308,Industrial,211960,45373.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,2.0,,0
5727,552926,Office,105000,46032.0,2,0,0,0,"[""Precast concrete""]","[""Precast concrete with concrete decking""]",1,0,3.0,1.0,,1
5728,241670,Office,11,48377.0,2,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,2.0,3.0,,1
5729,477764,Office,166067,94086.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,5.0,1.0,,1
5730,307536,Office,10,19118.0,1,1,0,1,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",0,0,2.0,2.0,,1
5731,385124,Office,117383,33487.0,2,0,0,0,"[""Cast-in-place concrete"", ""Concrete masonry unit load bearing walls with interior steel columns""]","[""Cast-in-place concrete with concrete decking""]",1,0,5.0,14.0,,1
5732,584127,Industrial,31502,90023.0,2,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,2.0,1.0,82.0,0
5733,583589,Industrial,110330,36203.0,3,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,0
5735,350632,Office,160,33172.0,2,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,3.0,,1
5736,550788,Industrial,403240,76028.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,3.0,2.0,,0
