,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age
5129,331415,Industrial,115,44143,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One to two ,Two ,
5130,441576,Office,115,80202,W,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,11,14,
5131,449440,Office,9000,94108,W,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,two with a cellar level,1,
5132,534149,Office,30056,92101,W,1,1,1,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Wood-framed""]","[""Wood-framing with wood decking""]",1,0,Two,1,
5133,533762,Industrial,151678,60070,MW,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,One,2,
5134,452113,Office,30606,92626,W,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,Two,1,
5135,468694,Industrial,302400,44128,MW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,one,2,
5136,426918,Industrial,100,53517,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
5137,481215,Industrial,138000,07009,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,2,2,
5138,451923,Industrial,42500,30213,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
5139,363721,Office,29,91505,W,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,"3 story office building, with two under-building parking levels ",One,
5140,528334,Industrial,15000,11729,NE,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1,4,
5141,528631,Industrial,1778,75020,SW,1,0,1,"[""Pre-engineered steel structure""]","[""Mezzanine: Steel-framed and metal grating"", ""Conventional wood frame and wood decking ""]",0,0,2 plus mezzanine ,1,
5142,528632,Industrial,2400,74701,SW,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,One plus a mezzanine level and below grade pit area,1,
5143,526199,Office,42851,48302,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Three,18,
5144,521936,Industrial,22650,93001,W,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,One,2,
5145,457582,Industrial,9796,02119,NE,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,One with partial basement ,0,
5146,244539,Industrial,16,91606,W,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""""]",1,0,One,One,
5147,401958,Industrial,89000,89118,W,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Cast-in-place concrete with concrete decking""]",1,0,Two,Three,
5148,499712,Industrial,304000,,W,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,one with a two-floor office space,1,
5149,499091,Industrial,106900,46239,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One floor with mezzanine,1,
5150,561878,Industrial,293869,94552,W,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,One ,0,
5151,550718,Industrial,67500,83642,W,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One with mezzanine,2,
5152,476196,Office,4164,27101,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Two,1,
5153,475381,Office,39248,90028,W,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,Five stories over under-building parking garage,1,
5154,422939,Industrial,63,33069,SE,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,one,2,
5155,483798,Industrial,62472,27409,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill"", ""Mezzanine: Steel-framed and metal grating""]",1,0,One story office and warehouse building,0,
5156,293455,Office,22,80302,W,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing"", ""Light-gauge steel""]","[""Open-web steel joists with steel decking""]",1,0,Four,Three,
5157,565743,Industrial,24992,77043,SW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,"One-story manufacturing and warehouse area, with partial 2nd floor office area",1,
5158,571827,Industrial,31000,07512,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,Two,1,
5159,511485,Industrial,20648,60173,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present"", ""Mezzanine: Steel-framed and metal grating""]",1,0,1,1,
5160,514152,Office,108699,85053,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,Two,1,
5161,306395,Office,105,90211,W,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,5,57,
5162,458784,Office,249062,60601,MW,0,0,0,"[""Cast-in-place concrete"", ""Other"", ""brick masonry""]","[""Cast-in-place concrete with concrete decking""]",1,0,24,57,
5163,417469,Office,22,48170,MW,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,1,1,
5164,549188,Industrial,8448,78064,SW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One with mezzanine,1,
5165,547217,Office,9610,67206,MW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,One,1,
5166,191085,Industrial,313,77041,SW,0,0,0,"Concrete tilt-up,Steel-framed","Steel-framed with steel decking,Steel-framed with steel decking and concrete topping",1,0,One,One,
5167,522187,Industrial,1316655,58102,MW,0,0,0,"[""Precast concrete"", ""Concrete tilt-up perimeter walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One plus mezzanine,1,
5168,522186,Industrial,10900,35756,SE,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1,1,
5169,584222,Industrial,49907,60527,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,One,2,25
5170,583606,Industrial,366008,03053,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One and two,1,
5171,409748,Industrial,150192,60099,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1,1,
5172,497018,Industrial,41307,90638,W,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,One ,1,
5173,372520,Industrial,33,94588,W,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Wood plank-and-beam framing""]",1,0,2,1,
5174,546461,Industrial,40000,76011,SW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
5175,547403,Office,16123,34102,SE,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking and concrete topping""]",1,0,Two,7,
5176,469881,Office,4732,94063,W,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,Three,1,
5177,472794,Industrial,6361,50160,MW,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""No upper floors present""]",1,0,single story,1,
5178,452349,Office,96502,95134,W,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Three,1,
5179,382506,Office,36,08817,NE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Three,Seven ,
5180,206755,Office,51,53029,MW,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Open-web steel joists with steel decking""]",1,0,two,three,
5181,310514,Office,72,93010,W,0,1,1,"[""Other"", ""steel columns, steel beams, and wooden trusts joists""]","[""Other"", ""steel beams, and wooden trusts joists""]",0,0,Four,13,
5182,410354,Industrial,60,61615,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,Single-story,One (1),
5183,518769,Industrial,81475,95133,W,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,One,2,
5184,370231,Office,325,22202,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,13,RENT ROLL INFO / Single tenant,
5185,334279,Office,143159,40241,SE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Four,Seven,
5186,555079,Office,24000,57106,MW,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,Two,1,
5187,553086,Office,131664,20191,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Two and three-story,16,
5188,453697,Industrial,72800,80020,W,0,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Light-gauge steel and metal decking with concrete fill"", ""Light-gauge steel and wood panel subflooring""]",1,0,1,2,
5189,377909,Office,103508,80111,W,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,3,1,
5190,406606,Industrial,326,61103,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,One,One,
5191,328470,Industrial,44000,90250,W,1,0,1,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,One with mezzanine level ,114,
5192,390059,Office,12,27103,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,2,,
5193,428907,Industrial,243,43228,MW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,One,Five,
5195,459185,Office,89080,92131,W,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,four,44,
5196,359303,Industrial,137,01373,NE,1,0,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,One,One,
5197,393056,Industrial,44,84108,W,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Three,,
5198,379548,Industrial,104,48180,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1,One,
5199,301025,Office,80000,29715,SE,0,0,0,"[""Cast-in-place concrete"", ""Concrete masonry unit load bearing walls with steel framing"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Three,One,
5200,516350,Office,4360,27263,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
5201,520654,Industrial,18800,60131,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,One,1,
5202,429274,Industrial,70,35211,SE,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,One,One,
5203,428912,Industrial,251,46168,MW,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,one,1,
5204,232586,Office,162,18503,NE,0,0,0,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Steel-framed with steel decking""]",1,0,Eight,15,
5205,421064,Office,112,08807,NE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3,17,
5206,402892,Industrial,26,78216,SW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,two,None present,
5207,356912,Industrial,472,60115,MW,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Two,1,
5208,463658,Industrial,133650,61705,MW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
5209,467817,Office,110000,95670,W,0,0,0,"[""Other"", ""Exterior walls consist of pre-cast concrete panels spanning between the floor structures. ""]","[""Other"", ""The building is constructed with a conventional steel frame consisting of interior and perimeter columns supporting elevated floors of steel beams, girders, and joists with concrete-topped metal decks. ""]",1,0,Three,9,
5210,437999,Industrial,106883,19007,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2,12,
5211,334940,Office,21562,91205,W,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,Three,16,
5212,448357,Office,3386,78154,SW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
5213,412202,Office,13,77071,SW,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1,One,
5214,339127,Office,59,91362,W,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking and concrete topping""]",1,0,two,40,
5215,408998,Residential,301,15213,NE,0,0,0,"[""Cast-in-place concrete"", ""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,10 (8 Residential),199,
5216,516320,Office,13416,27262,SE,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking and concrete topping""]",1,0,Two,1,
5217,516309,Office,9230,27265,SE,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking and concrete topping""]",1,0,Two,1,
5218,294334,Industrial,110,48033,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,One,One,
5219,426190,Industrial,66,60060,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,6,
5220,518845,Office,247934,33323,SE,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""Cast-in-place concrete with concrete decking""]",1,0,six,23,
5221,435793,Industrial,55,60143,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,Three,
5222,460678,Industrial,135077,01810,NE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,One with a mezzanine office area,1,
5223,565951,Industrial,70000,08619,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Precast concrete T's""]",1,0,Two,2,
5224,534657,Office,29036,62095,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
5225,587570,Industrial,16000,30083,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One ,1,58
5226,587315,Office,52748,33065,SE,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Precast concrete T's""]",1,0,Two,20,40
5227,585523,Industrial,506844,95215,W,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,One,6,5
5228,588045,Office,48236,27560,SE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Two,1,18
5229,587657,Industrial,159000,60124,MW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,One,2,7
5230,587014,Office,13507,08091,NE,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,1,1,
5231,589564,Industrial,10000,20747,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
5232,543266,Industrial,762664,47274,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One,1,
5233,544634,Industrial,53083,55303,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,One story with two separate mezzanine levels ,1,
5234,547418,Office,1280,34102,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present"", ""Steel-framed with steel decking""]",1,0,One,1,
5235,422433,Industrial,53,46368,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,One,7,
5236,397109,Industrial,127,20166,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,two,One,
5237,450698,Industrial,106800,29615,SE,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Two,1,
5238,458648,Industrial,45080,60007,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
5239,406754,Office,207,75038,SW,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,10,46,
5240,435118,Office,44616,93555,W,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,Two,2,
5241,510669,Industrial,400000,08066,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
5242,587591,Industrial,80550,30083,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,2,45
5243,587590,Industrial,56581,30083,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,49
5244,559417,Office,61102,29910,SE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Two,14,
5245,557025,Office,42836,45240,MW,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
5246,557537,Industrial,48000,30336,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,1,
5247,557179,Industrial,259856,23970,SE,0,0,0,"[""Pre-engineered steel structure"", ""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1 and 3,1,
5248,294383,Office,10,95822,W,0,0,0,"[""Other"", ""perimeter concrete columns supporting a cast-in-place concrete roof slab. Interior steel columns and load bearing concrete walls support the interior spans of the roof and second floor slab.  ""]","[""Cast-in-place concrete with concrete decking""]",1,0,TWO,one,
5249,544920,Industrial,5400,61350,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
5250,587560,Industrial,59101,30083,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,1,
5251,325194,Office,31,17110,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Three,None present,
5252,306217,Industrial,49,90703,W,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,Two,5,
5253,416451,Office,8005,07067,NE,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,1,4,
5254,444748,Industrial,1850,95838,W,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1,One,
5255,441900,Industrial,13,02143,NE,1,0,1,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",0,0,Two,Two,
5256,374161,Industrial,606008,93243,W,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1,One,
5257,408813,Industrial,56,39301,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1,1,
5258,446287,Industrial,90262,78218,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1,2,
5259,589723,Industrial,65720,55311,MW,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One ,1,35
5260,597651,Office,16736,33912,SE,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""Precast concrete with concrete decking""]",1,0,One and two,3,14
5261,599075,Office,7200,07641,NE,1,1,1,"[""Conventional wood stud platform""]","[""Conventional steel frame and metal deck with concrete fill"", ""Conventional wood frame and wood decking ""]",1,0,Two,2,
5262,596788,Industrial,43750,60455,MW,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,One,5,
5263,598151,Industrial,47624,91201,W,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,One,1,69
5264,456085,Office,42304,77379,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Two,1,
5265,304556,Industrial,136,90638,W,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One with mezzanine,Two,
5266,300067,Industrial,45,60124,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,One-story with mezzanine; 20' clear heigh ,One (Fox Valley Fire & Safety Company),
5267,370038,Industrial,70000,95403,W,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One ,One ,
5268,337349,Industrial,106,92010,W,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Other""]",1,0,2,Single,
5269,446268,Industrial,154064,77020,SW,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1,4,
5270,209656,Office,150523,92630,W,1,1,0,"Wood-framed,Concrete tilt-up perimeter walls,Steel-framed","[""""]",1,0,Two,One,
5271,579531,Office,7920,98405,W,1,0,1,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,,,
5272,371828,Office,99870,95134,W,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Three,None present,
5273,319855,Industrial,196,23455,SE,0,0,0,"[""Steel-framed""]","[""Other""]",0,0,One,4,
5274,572880,Industrial,474550,54304,MW,0,0,0,"[""Pre-engineered steel structure""]","[""Mezzanine: Steel-framed and metal grating""]",0,0,One (with partial second floor office space and mezzanine levels),3,
5275,510293,Industrial,3200,21226,NE,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,One,2,
5276,539472,Industrial,272950,76155,SW,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,One,2,
5277,537529,Industrial,92250,90638,W,1,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,Two,1,
5278,458144,Office,16838,30519,SE,0,1,1,"[""Conventional wood stud platform""]","[""Prefabricated wood trusses and plywood decking""]",0,0,Two,2,
5279,516336,Office,2796,37160,SE,1,0,1,"[""Cast-in-place concrete""]","[""Wood-framing with wood decking and concrete topping""]",1,0,1,1,
5280,481088,Office,125293,11797,NE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,Four and basement,10,
5281,550311,Industrial,8640,47250,MW,1,1,1,"[""Wood-framed""]","[""Wood-framing with wood decking""]",0,0,One with mezzanine,1,
5282,199160,Office,39,77058,SW,0,0,0,"Steel-framed,Precast concrete","Steel-framed with steel decking,Steel-framed with steel decking and concrete topping",1,0,2,,
5285,437267,Office,17002,92506,W,1,1,1,"[""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",0,0,Three,Four,
5286,492117,Industrial,429364,27405,SE,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""No upper floors present""]",1,0,1,3,
5287,575932,Industrial,22800,07981,NE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One,4,
5288,587620,Industrial,78000,30083,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,1,1,
5289,589724,Industrial,35000,,W,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,One with two mezzanines,1,24
5290,590171,Industrial,54900,33054,SE,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present"", ""Mezzanine: Steel-framed and metal grating""]",1,0,one (plus mezzanine office and storage areas),1,
5291,591807,Office,114267,20006,W,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,10 stories with three below grade parking levels,25,
5292,602180,Industrial,86573,33172,SE,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,One,7,44
5293,557868,Industrial,4480,90813,W,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,One (currently vacant),1,
5294,544691,Industrial,255000,55369,MW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,"One, with a finished mezzanine space",2,
5295,532781,Industrial,3320,30122,SE,1,0,1,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional wood frame and wood decking ""]",1,0,One,1,
5296,564652,Industrial,107733,90061,W,0,0,1,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Light-gauge steel and wood panel subflooring""]",1,0,One with mezzanine office,1,
5297,331044,Office,202,07920,NE,0,0,0,"[""Cast-in-place concrete"", ""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,Five,15,
5298,533410,Industrial,40068,33054,SE,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,Single-story,,
5299,381140,Industrial,44,37122,SE,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking"", ""Open-web steel joists with steel decking""]",0,0,two,One,
5300,474273,Industrial,233327,33172,SE,0,0,0,"[""Concrete tilt-up perimeter walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,Two story office and one-story warehouse with mezzanine,0,
5301,546154,Industrial,106152,85284,SW,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,One,3,
5302,522352,Industrial,270252,28379,SE,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Steel-framed with steel decking""]",1,0,One and a basement level,1,
